Experiment
----------
Name:	15-12-11 Magra OVA eosinofilica Bude 3
File name:	C:\Users\Wothan\Documents\My flexiVent data\15-12-11 Magra OVA eosinofilica Bude 3.exp
Operator:	Cida
Comment:	Default template provided for mouse experiments.
 
Subjects
--------
 Subject  Name 	Weight	Gender	Strain	Group	Comment
 Magra  OVA  eosinofilica  Bude  3 	 24  g 	female	Balbi		
 
Perturbation:	TLC
 
 
Data
----
 
 Event  ID  -> 	5	5	6	6	12	12	12	12	12	16	16	16	16	16	17	17	17	17	17
    	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 
    	 Closed  tube  cal. 	 Closed  tube  cal. 	 Open  tube  cal. 	 Open  tube  cal. 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 
Time	Vol	Pcyl	Vol	Pcyl	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr
s	mL	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O
    																			
5.3438	0.21178	30.014	0.39859	0.22789	1.4347	30.05	30.057	1.2188	30.011	1.12713	30.045	30.052	0.91533	30.022	1.06219	30.098	30.111	0.85192	30.082
5.3477	0.21186	30.009	0.39857	0.22894	1.43519	30.044	30.054	1.2193	30.005	1.12739	30.034	30.044	0.91563	30.011	1.06271	30.139	30.154	0.85214	30.122
5.3516	0.21188	30.004	0.39858	0.22953	1.43576	30.046	30.048	1.2199	30.005	1.12773	30.037	30.05	0.91592	30.014	1.06322	30.177	30.188	0.85238	30.158
5.3555	0.21182	30.002	0.39858	0.22891	1.43638	30.053	30.04	1.2204	30.013	1.12818	30.053	30.069	0.91624	30.027	1.06372	30.208	30.214	0.85265	30.185
5.3594	0.21175	30.005	0.39858	0.22749	1.43699	30.064	30.044	1.2209	30.029	1.1287	30.073	30.093	0.9166	30.045	1.06423	30.231	30.236	0.85298	30.205
5.3633	0.21177	30.008	0.39858	0.22653	1.43755	30.081	30.065	1.2213	30.05	1.12924	30.096	30.116	0.91696	30.071	1.06469	30.244	30.249	0.85333	30.218
5.3672	0.21184	30.008	0.39859	0.22709	1.43812	30.104	30.094	1.2217	30.071	1.12976	30.125	30.142	0.91726	30.103	1.06507	30.245	30.251	0.85366	30.222
5.3711	0.21191	30.007	0.39865	0.22811	1.43879	30.129	30.122	1.2222	30.088	1.13029	30.161	30.176	0.91753	30.138	1.06537	30.246	30.253	0.85393	30.229
5.375	0.21197	30.007	0.39873	0.22825	1.43958	30.152	30.147	1.2228	30.105	1.13091	30.201	30.215	0.91786	30.173	1.06566	30.26	30.27	0.85409	30.251
5.3789	0.21201	30.007	0.39876	0.22701	1.44039	30.174	30.174	1.2235	30.127	1.13161	30.24	30.253	0.91826	30.21	1.06597	30.291	30.302	0.85417	30.285
5.3828	0.21203	30.003	0.39872	0.22566	1.44117	30.196	30.203	1.2241	30.153	1.13228	30.278	30.291	0.91866	30.25	1.06632	30.328	30.339	0.85424	30.321
5.3867	0.21203	29.999	0.39867	0.22463	1.4419	30.22	30.229	1.2246	30.181	1.1329	30.315	30.329	0.91901	30.29	1.06666	30.36	30.369	0.85435	30.351
5.3906	0.21201	29.999	0.39865	0.22358	1.4426	30.249	30.257	1.2251	30.212	1.13344	30.345	30.357	0.91933	30.321	1.06695	30.377	30.388	0.85449	30.367
5.3945	0.21202	30	0.39865	0.22335	1.4433	30.277	30.283	1.2256	30.239	1.13389	30.359	30.37	0.91965	30.336	1.06713	30.378	30.391	0.85464	30.368
5.3984	0.21207	29.999	0.39865	0.22415	1.44394	30.292	30.293	1.2261	30.25	1.13418	30.353	30.365	0.91994	30.332	1.0672	30.367	30.379	0.85475	30.361
5.4023	0.21212	29.997	0.39862	0.22504	1.44454	30.286	30.285	1.2267	30.241	1.13432	30.331	30.349	0.9202	30.312	1.0672	30.353	30.358	0.85481	30.349
5.4063	0.21212	29.995	0.39854	0.22337	1.44507	30.271	30.272	1.2273	30.231	1.1344	30.301	30.322	0.92044	30.285	1.0672	30.342	30.345	0.85486	30.339
5.4102	0.2121	29.994	0.39848	0.2173	1.44551	30.264	30.27	1.2277	30.235	1.13444	30.273	30.29	0.92064	30.262	1.06723	30.335	30.345	0.85489	30.333
5.4141	0.21211	29.991	0.39847	0.21464	1.44593	30.275	30.281	1.2281	30.253	1.13449	30.258	30.27	0.92075	30.253	1.06726	30.332	30.346	0.85492	30.329
5.418	0.2121	29.986	0.39846	0.21998	1.44635	30.295	30.299	1.2283	30.274	1.13456	30.26	30.274	0.92078	30.261	1.0673	30.325	30.335	0.85496	30.319
5.4219	0.21207	29.981	0.39849	0.22652	1.44679	30.312	30.315	1.2286	30.287	1.1346	30.271	30.292	0.92072	30.276	1.06734	30.308	30.313	0.85509	30.294
5.4258	0.21206	29.979	0.39855	0.22801	1.44721	30.315	30.319	1.229	30.284	1.13461	30.278	30.3	0.92064	30.281	1.06739	30.275	30.281	0.85533	30.255
5.4297	0.21211	29.977	0.3986	0.22555	1.44758	30.299	30.309	1.2294	30.265	1.13461	30.272	30.287	0.92066	30.268	1.06741	30.23	30.235	0.85561	30.208
5.4336	0.21221	29.976	0.39863	0.22368	1.44792	30.274	30.284	1.2299	30.235	1.13464	30.255	30.267	0.92076	30.248	1.0674	30.178	30.179	0.8559	30.155
5.4375	0.21231	29.976	0.39864	0.22418	1.44833	30.246	30.247	1.2305	30.199	1.13465	30.24	30.252	0.92085	30.235	1.0674	30.124	30.125	0.85621	30.101
5.4414	0.21235	29.977	0.39863	0.2262	1.44885	30.215	30.21	1.2311	30.159	1.13466	30.231	30.242	0.92088	30.23	1.06742	30.075	30.085	0.85652	30.053
5.4453	0.21232	29.978	0.39859	0.22813	1.44946	30.18	30.179	1.232	30.121	1.13466	30.226	30.238	0.92088	30.227	1.06745	30.032	30.051	0.85681	30.013
5.4492	0.21222	29.977	0.39853	0.23022	1.45004	30.146	30.153	1.2327	30.094	1.13465	30.221	30.239	0.92086	30.221	1.06745	29.995	30.016	0.85701	29.981
5.4531	0.21216	29.976	0.39851	0.23218	1.4505	30.119	30.124	1.2333	30.077	1.13466	30.217	30.241	0.92088	30.213	1.06744	29.966	29.985	0.85716	29.956
5.457	0.21219	29.978	0.39853	0.23316	1.4509	30.1	30.099	1.2338	30.062	1.13472	30.207	30.234	0.92097	30.196	1.06745	29.945	29.965	0.85728	29.938
5.4609	0.21229	29.985	0.39855	0.23275	1.45136	30.089	30.088	1.2343	30.05	1.13479	30.182	30.207	0.92117	30.164	1.06744	29.928	29.951	0.85734	29.923
5.4648	0.2124	29.991	0.39855	0.23226	1.4519	30.085	30.088	1.2349	30.046	1.13485	30.142	30.164	0.92146	30.12	1.06742	29.913	29.933	0.85739	29.908
5.4688	0.21247	29.998	0.39854	0.23309	1.45241	30.084	30.094	1.2353	30.05	1.13489	30.095	30.119	0.92178	30.071	1.06749	29.904	29.917	0.85749	29.895
5.4727	0.21248	30.003	0.39854	0.23315	1.4529	30.089	30.107	1.2358	30.057	1.13496	30.051	30.08	0.9221	30.026	1.06765	29.903	29.914	0.85763	29.893
5.4766	0.21248	30.007	0.39855	0.23103	1.45347	30.108	30.129	1.2362	30.074	1.13508	30.015	30.044	0.92243	29.989	1.06784	29.908	29.923	0.85775	29.9
5.4805	0.21249	30.008	0.39857	0.22943	1.45419	30.139	30.16	1.2367	30.098	1.13527	29.986	30.015	0.92277	29.961	1.068	29.916	29.932	0.85783	29.909
5.4844	0.21256	30.007	0.39858	0.23114	1.45507	30.177	30.192	1.2373	30.129	1.13551	29.969	30.001	0.92309	29.946	1.0682	29.929	29.941	0.85792	29.922
5.4883	0.21269	30.005	0.39859	0.23275	1.45598	30.212	30.221	1.2379	30.166	1.1358	29.965	30.004	0.92338	29.945	1.06849	29.954	29.959	0.85801	29.947
5.4922	0.21278	30.007	0.39858	0.23126	1.45675	30.239	30.243	1.2385	30.197	1.13614	29.974	30.015	0.92363	29.956	1.06887	29.992	29.991	0.85812	29.981
5.4961	0.21282	30.01	0.39856	0.22862	1.45743	30.258	30.263	1.239	30.217	1.13652	29.993	30.027	0.92386	29.975	1.06932	30.026	30.024	0.85831	30.008
5.5	0.21285	30.012	0.39857	0.22829	1.45813	30.276	30.284	1.2396	30.235	1.13698	30.019	30.046	0.92411	29.998	1.06978	30.049	30.048	0.85859	30.026
5.5039	0.2129	30.014	0.39861	0.22852	1.45886	30.301	30.307	1.2401	30.261	1.13754	30.053	30.08	0.92442	30.027	1.07025	30.066	30.065	0.85892	30.041
5.5078	0.21293	30.019	0.39869	0.22598	1.45959	30.333	30.337	1.2406	30.298	1.13818	30.091	30.122	0.92478	30.063	1.07077	30.09	30.093	0.85925	30.066
5.5117	0.21293	30.029	0.39871	0.22156	1.46026	30.364	30.368	1.241	30.329	1.13885	30.13	30.157	0.92517	30.1	1.07135	30.128	30.137	0.85956	30.108
5.5156	0.21297	30.038	0.39866	0.22041	1.46089	30.379	30.385	1.2415	30.336	1.13951	30.165	30.187	0.92557	30.137	1.07196	30.183	30.191	0.85979	30.168
5.5195	0.21308	30.044	0.39861	0.22385	1.46148	30.368	30.377	1.2422	30.321	1.14007	30.197	30.221	0.9259	30.175	1.07257	30.246	30.247	0.85995	30.235
5.5234	0.21318	30.053	0.39861	0.22629	1.46196	30.345	30.357	1.2428	30.306	1.14053	30.226	30.252	0.92613	30.21	1.07311	30.306	30.302	0.86007	30.297
5.5273	0.21327	30.062	0.39862	0.22592	1.46232	30.328	30.345	1.2432	30.301	1.14088	30.248	30.27	0.92631	30.234	1.07357	30.351	30.346	0.8602	30.338
5.5313	0.21336	30.069	0.39866	0.22688	1.46261	30.327	30.344	1.2435	30.309	1.14118	30.26	30.275	0.9265	30.243	1.07397	30.374	30.371	0.86043	30.353
5.5352	0.21344	30.073	0.39867	0.23034	1.46289	30.335	30.342	1.2437	30.319	1.14149	30.263	30.271	0.92676	30.242	1.07435	30.378	30.377	0.86075	30.355
5.5391	0.21348	30.074	0.39863	0.23052	1.46317	30.338	30.335	1.2439	30.316	1.14174	30.252	30.26	0.92705	30.231	1.07467	30.378	30.378	0.86104	30.361
5.543	0.2135	30.075	0.39856	0.2263	1.46344	30.323	30.32	1.2442	30.294	1.1419	30.231	30.242	0.92732	30.215	1.07488	30.379	30.381	0.86121	30.369
5.5469	0.21354	30.078	0.39853	0.22259	1.46365	30.287	30.292	1.2446	30.253	1.14201	30.217	30.228	0.92749	30.206	1.07497	30.374	30.382	0.8613	30.368
5.5508	0.2136	30.083	0.39855	0.22395	1.46382	30.235	30.248	1.2451	30.199	1.14216	30.22	30.228	0.92758	30.216	1.07499	30.364	30.376	0.86136	30.359
5.5547	0.21365	30.087	0.39861	0.22842	1.46394	30.176	30.192	1.2456	30.139	1.14235	30.242	30.248	0.9276	30.241	1.07499	30.351	30.363	0.86141	30.348
5.5586	0.21367	30.088	0.39865	0.23056	1.46413	30.121	30.132	1.2461	30.081	1.14252	30.265	30.275	0.92759	30.263	1.07497	30.335	30.348	0.86146	30.328
5.5625	0.21369	30.089	0.39866	0.22894	1.46444	30.079	30.083	1.2467	30.036	1.14269	30.278	30.291	0.92764	30.272	1.07496	30.308	30.326	0.8616	30.292
5.5664	0.21374	30.089	0.39866	0.22687	1.46485	30.049	30.049	1.2472	30.005	1.14286	30.283	30.295	0.92775	30.273	1.07498	30.263	30.286	0.86187	30.239
5.5703	0.2138	30.09	0.39868	0.22452	1.46528	30.023	30.025	1.2478	29.983	1.14305	30.284	30.296	0.92791	30.272	1.07503	30.21	30.23	0.86223	30.183
5.5742	0.21382	30.094	0.39871	0.21795	1.46569	30.004	30.011	1.2483	29.967	1.14326	30.285	30.302	0.92807	30.273	1.07509	30.159	30.176	0.8626	30.134
5.5781	0.21381	30.096	0.39872	0.21234	1.46615	29.999	30.009	1.2488	29.965	1.14347	30.287	30.311	0.92824	30.276	1.07513	30.113	30.131	0.8629	30.093
5.582	0.21384	30.089	0.3987	0.21543	1.46668	30.007	30.014	1.2492	29.974	1.14367	30.291	30.32	0.92838	30.282	1.07513	30.072	30.09	0.86314	30.055
5.5859	0.21389	30.081	0.39869	0.22452	1.46723	30.022	30.023	1.2496	29.989	1.14384	30.297	30.326	0.92848	30.289	1.07514	30.036	30.053	0.86336	30.021
5.5898	0.21397	30.078	0.39866	0.23086	1.46783	30.042	30.041	1.2501	30.006	1.14397	30.298	30.326	0.92858	30.287	1.07516	30.009	30.025	0.86352	29.999
5.5938	0.21405	30.08	0.39864	0.23104	1.46855	30.072	30.076	1.2506	30.034	1.14411	30.286	30.313	0.92877	30.269	1.07521	29.993	30.01	0.86364	29.983
5.5977	0.21411	30.08	0.39862	0.22882	1.46937	30.116	30.125	1.2511	30.076	1.14423	30.26	30.288	0.92902	30.241	1.07532	29.982	30.006	0.86379	29.969
5.6016	0.2141	30.079	0.39861	0.22884	1.47027	30.167	30.173	1.2516	30.123	1.14429	30.224	30.25	0.92928	30.203	1.07552	29.976	30.001	0.864	29.962
5.6055	0.21404	30.08	0.39858	0.23036	1.47121	30.211	30.213	1.2522	30.163	1.14432	30.18	30.207	0.92956	30.158	1.07574	29.978	29.992	0.86417	29.968
5.6094	0.214	30.079	0.39857	0.23087	1.4721	30.243	30.245	1.2529	30.197	1.14436	30.136	30.159	0.92986	30.114	1.07594	29.989	29.995	0.86428	29.981
5.6133	0.21402	30.07	0.39857	0.22998	1.47283	30.266	30.271	1.2534	30.229	1.14443	30.098	30.11	0.93015	30.077	1.07618	30.004	30.012	0.86439	29.995
5.6172	0.21402	30.06	0.39858	0.22844	1.47342	30.284	30.293	1.2539	30.25	1.14453	30.066	30.07	0.93042	30.046	1.07644	30.019	30.031	0.86452	30.01
5.6211	0.21397	30.06	0.39861	0.22689	1.47398	30.297	30.311	1.2543	30.261	1.14467	30.043	30.048	0.93068	30.024	1.07672	30.04	30.051	0.86464	30.03
5.625	0.21392	30.067	0.39864	0.22512	1.4746	30.312	30.327	1.2548	30.273	1.14486	30.029	30.038	0.93093	30.01	1.07707	30.068	30.078	0.86477	30.056
5.6289	0.21394	30.071	0.39864	0.22383	1.47528	30.328	30.34	1.2554	30.287	1.14507	30.019	30.033	0.93118	30	1.0775	30.1	30.111	0.86496	30.083
5.6328	0.21403	30.065	0.39858	0.22465	1.47589	30.332	30.337	1.2559	30.294	1.1453	30.013	30.031	0.93142	29.996	1.07795	30.127	30.138	0.8652	30.107
5.6367	0.21407	30.058	0.3985	0.22568	1.47628	30.315	30.31	1.2564	30.284	1.14555	30.016	30.036	0.93162	30.001	1.07839	30.147	30.156	0.86548	30.125
5.6406	0.21407	30.058	0.39847	0.22541	1.47649	30.289	30.28	1.2567	30.266	1.14586	30.029	30.047	0.93181	30.013	1.07883	30.164	30.173	0.86578	30.14
5.6445	0.21412	30.063	0.3985	0.22595	1.47667	30.273	30.268	1.257	30.256	1.14624	30.046	30.058	0.93205	30.027	1.07929	30.182	30.194	0.8661	30.161
5.6484	0.21419	30.065	0.39856	0.22779	1.47693	30.277	30.277	1.2572	30.261	1.14664	30.061	30.073	0.93232	30.042	1.07972	30.205	30.214	0.86634	30.191
5.6523	0.21421	30.059	0.39861	0.22892	1.47729	30.294	30.295	1.2574	30.276	1.14702	30.079	30.097	0.93255	30.062	1.08009	30.238	30.24	0.86647	30.23
5.6563	0.21417	30.053	0.39867	0.22745	1.47773	30.315	30.314	1.2577	30.289	1.14741	30.103	30.131	0.93276	30.087	1.08046	30.277	30.277	0.86656	30.268
5.6602	0.21412	30.047	0.3987	0.22523	1.47823	30.325	30.324	1.2581	30.29	1.14781	30.129	30.16	0.93296	30.114	1.08087	30.312	30.319	0.86671	30.298
5.6641	0.21411	30.043	0.39871	0.2251	1.47874	30.316	30.319	1.2586	30.273	1.14821	30.153	30.175	0.93317	30.135	1.08122	30.329	30.345	0.86692	30.312
5.668	0.21416	30.036	0.39871	0.22802	1.47919	30.287	30.296	1.2592	30.242	1.1486	30.17	30.18	0.93342	30.148	1.08148	30.327	30.345	0.86716	30.311
5.6719	0.21423	30.029	0.39868	0.23064	1.47952	30.245	30.257	1.2598	30.205	1.149	30.176	30.188	0.93375	30.15	1.08164	30.317	30.331	0.86735	30.306
5.6758	0.21424	30.026	0.39862	0.23061	1.47977	30.205	30.214	1.2603	30.169	1.14938	30.174	30.196	0.93411	30.148	1.08173	30.312	30.321	0.86745	30.309
5.6797	0.21419	30.027	0.39859	0.22958	1.48006	30.172	30.183	1.2607	30.134	1.14974	30.174	30.197	0.93443	30.154	1.08175	30.312	30.317	0.86744	30.316
5.6836	0.21414	30.028	0.3986	0.22924	1.48046	30.145	30.161	1.2613	30.104	1.15006	30.186	30.203	0.93465	30.175	1.0817	30.313	30.313	0.86734	30.319
5.6875	0.21415	30.03	0.39864	0.22952	1.4809	30.123	30.137	1.2618	30.081	1.15035	30.212	30.228	0.93474	30.206	1.08168	30.313	30.307	0.86729	30.312
5.6914	0.21421	30.029	0.39866	0.22984	1.48133	30.102	30.111	1.2624	30.063	1.15065	30.248	30.267	0.93478	30.246	1.08175	30.308	30.306	0.86737	30.298
5.6953	0.21424	30.024	0.39864	0.22961	1.48172	30.081	30.088	1.2629	30.046	1.15096	30.287	30.306	0.9348	30.284	1.08187	30.291	30.3	0.86756	30.274
5.6992	0.2142	30.018	0.39862	0.22917	1.48206	30.061	30.066	1.2633	30.029	1.15127	30.321	30.333	0.93487	30.311	1.08194	30.257	30.274	0.86782	30.236
5.7031	0.21413	30.013	0.39864	0.22819	1.48236	30.042	30.044	1.2637	30.014	1.15162	30.341	30.352	0.93505	30.324	1.08195	30.209	30.228	0.86811	30.187
5.707	0.2141	30.009	0.39866	0.2254	1.48267	30.028	30.026	1.2641	30.003	1.15198	30.349	30.367	0.93533	30.327	1.08194	30.157	30.178	0.86841	30.137
5.7109	0.21414	30.008	0.39865	0.22177	1.48298	30.025	30.023	1.2644	30.003	1.15231	30.348	30.375	0.93563	30.327	1.08194	30.113	30.132	0.86866	30.096
5.7148	0.2142	30.005	0.39862	0.22044	1.48333	30.034	30.035	1.2646	30.013	1.15259	30.348	30.376	0.93588	30.333	1.08193	30.078	30.086	0.86885	30.063
5.7188	0.21422	30.001	0.39859	0.22289	1.48379	30.055	30.054	1.2649	30.029	1.15281	30.355	30.38	0.93602	30.346	1.08198	30.049	30.045	0.86906	30.031
5.7227	0.21422	29.999	0.39859	0.22568	1.48436	30.079	30.078	1.2653	30.047	1.15297	30.362	30.389	0.93611	30.357	1.0821	30.022	30.019	0.86932	30.001
5.7266	0.21423	29.999	0.39858	0.22414	1.48503	30.107	30.111	1.2658	30.071	1.15308	30.363	30.387	0.93618	30.356	1.08228	30.003	30.009	0.86959	29.984
5.7305	0.21422	29.997	0.39856	0.22032	1.48579	30.141	30.154	1.2663	30.101	1.15313	30.348	30.365	0.93629	30.335	1.0825	29.996	30.005	0.86983	29.978
5.7344	0.21423	29.993	0.39853	0.22067	1.48665	30.182	30.197	1.2668	30.14	1.15316	30.315	30.326	0.93651	30.295	1.08274	29.995	30	0.87005	29.978
5.7383	0.21429	29.99	0.39855	0.22552	1.48757	30.234	30.241	1.2674	30.196	1.15319	30.269	30.282	0.93681	30.246	1.08301	29.999	29.999	0.87026	29.984
5.7422	0.21436	29.989	0.39859	0.23009	1.48846	30.294	30.296	1.2679	30.262	1.1532	30.217	30.234	0.93712	30.194	1.08331	30.011	30.008	0.87045	29.997
5.7461	0.21438	29.989	0.39862	0.23051	1.48923	30.35	30.355	1.2682	30.321	1.15318	30.164	30.183	0.93742	30.141	1.08361	30.025	30.024	0.87063	30.011
5.75	0.21435	29.988	0.39862	0.22837	1.48986	30.385	30.394	1.2686	30.354	1.1532	30.114	30.135	0.93772	30.091	1.08393	30.039	30.041	0.87083	30.023
5.7539	0.21432	29.985	0.39859	0.22611	1.49041	30.397	30.404	1.269	30.361	1.15326	30.074	30.098	0.93802	30.054	1.08427	30.054	30.062	0.87104	30.039
5.7578	0.21433	29.981	0.39857	0.22448	1.49098	30.401	30.404	1.2696	30.364	1.15334	30.046	30.072	0.93825	30.031	1.08464	30.077	30.09	0.87123	30.064
5.7617	0.21433	29.978	0.39856	0.22488	1.49158	30.415	30.421	1.27	30.383	1.15342	30.028	30.055	0.93842	30.016	1.08503	30.109	30.12	0.87138	30.097
5.7656	0.21435	29.973	0.39857	0.22827	1.49215	30.441	30.455	1.2704	30.415	1.15355	30.017	30.044	0.93858	30.004	1.08543	30.141	30.148	0.87154	30.126
5.7695	0.21439	29.967	0.39858	0.23161	1.49267	30.468	30.488	1.2707	30.444	1.15373	30.012	30.04	0.93877	29.997	1.08586	30.166	30.17	0.87178	30.146
5.7734	0.21443	29.964	0.39857	0.23058	1.49315	30.485	30.504	1.2711	30.455	1.15394	30.008	30.039	0.93897	29.992	1.08628	30.182	30.184	0.87207	30.159
5.7773	0.21444	29.965	0.39857	0.22686	1.4936	30.482	30.494	1.2715	30.445	1.15413	30.002	30.035	0.93917	29.988	1.08668	30.191	30.192	0.87237	30.168
5.7813	0.21443	29.968	0.39858	0.22613	1.494	30.456	30.463	1.272	30.414	1.15434	30.003	30.031	0.93934	29.99	1.08704	30.194	30.194	0.87268	30.174
5.7852	0.21445	29.971	0.39858	0.22817	1.49431	30.412	30.412	1.2726	30.369	1.15462	30.016	30.037	0.9395	30.005	1.08732	30.199	30.202	0.8729	30.186
5.7891	0.21448	29.969	0.39858	0.22806	1.49453	30.355	30.346	1.2732	30.315	1.15495	30.042	30.057	0.93964	30.032	1.08758	30.215	30.223	0.87302	30.209
5.793	0.21447	29.962	0.39857	0.2252	1.49466	30.293	30.281	1.2737	30.258	1.15533	30.072	30.084	0.93979	30.058	1.0878	30.24	30.255	0.87305	30.24
5.7969	0.21443	29.957	0.39856	0.22316	1.49475	30.237	30.225	1.2741	30.207	1.15575	30.101	30.112	0.94	30.083	1.08798	30.265	30.281	0.87303	30.266
5.8008	0.2144	29.959	0.39858	0.22431	1.49485	30.19	30.18	1.2744	30.162	1.15622	30.131	30.14	0.94024	30.112	1.0881	30.278	30.29	0.87305	30.274
5.8047	0.21439	29.963	0.39861	0.22604	1.49502	30.154	30.148	1.2748	30.125	1.15668	30.159	30.169	0.94049	30.139	1.0882	30.276	30.285	0.87313	30.269
5.8086	0.21441	29.963	0.39863	0.2257	1.4953	30.131	30.134	1.2752	30.102	1.15713	30.18	30.187	0.94077	30.155	1.08828	30.267	30.279	0.87323	30.26
5.8125	0.21446	29.957	0.39863	0.22458	1.49566	30.124	30.132	1.2756	30.094	1.15759	30.191	30.194	0.94112	30.165	1.08834	30.259	30.273	0.87332	30.252
5.8164	0.21454	29.949	0.3986	0.2243	1.4961	30.126	30.136	1.276	30.094	1.15804	30.203	30.202	0.94147	30.179	1.08842	30.251	30.265	0.87342	30.245
5.8203	0.2146	29.943	0.39856	0.22403	1.49663	30.134	30.142	1.2764	30.102	1.15848	30.222	30.22	0.94175	30.205	1.08848	30.246	30.254	0.87348	30.243
5.8242	0.2146	29.943	0.39856	0.2234	1.4972	30.154	30.159	1.2769	30.126	1.15885	30.248	30.242	0.94193	30.238	1.0885	30.244	30.247	0.87348	30.243
5.8281	0.21456	29.943	0.3986	0.22349	1.49778	30.189	30.191	1.2772	30.163	1.15912	30.272	30.266	0.94201	30.269	1.08852	30.239	30.247	0.87349	30.235
5.832	0.21454	29.942	0.39864	0.22417	1.49843	30.23	30.233	1.2775	30.199	1.15929	30.291	30.291	0.94202	30.288	1.08855	30.224	30.238	0.8736	30.214
5.8359	0.21454	29.939	0.39865	0.22329	1.49916	30.265	30.273	1.278	30.228	1.15943	30.301	30.312	0.94207	30.293	1.08857	30.195	30.208	0.87377	30.181
5.8398	0.21456	29.939	0.39863	0.22134	1.49989	30.291	30.301	1.2785	30.254	1.15959	30.297	30.318	0.94222	30.283	1.08855	30.156	30.166	0.87397	30.139
5.8438	0.21461	29.942	0.39863	0.22127	1.5005	30.31	30.319	1.279	30.279	1.15975	30.283	30.308	0.94244	30.267	1.08854	30.113	30.121	0.87421	30.092
5.8477	0.21462	29.946	0.39866	0.22411	1.50098	30.322	30.329	1.2794	30.293	1.15986	30.268	30.29	0.94262	30.258	1.08861	30.069	30.076	0.87454	30.043
5.8516	0.21456	29.949	0.39867	0.22779	1.50144	30.329	30.338	1.2797	30.299	1.15992	30.261	30.281	0.94269	30.259	1.08872	30.026	30.033	0.87489	30.001
5.8555	0.21452	29.954	0.39862	0.22856	1.50197	30.341	30.35	1.2802	30.312	1.15996	30.263	30.282	0.94269	30.261	1.08882	29.993	29.998	0.87518	29.975
5.8594	0.21458	29.959	0.39857	0.22696	1.50251	30.366	30.369	1.2805	30.342	1.16005	30.266	30.286	0.94273	30.26	1.08893	29.975	29.978	0.87538	29.961
5.8633	0.21475	29.961	0.39853	0.22589	1.50297	30.391	30.389	1.2808	30.371	1.16018	30.264	30.279	0.94284	30.253	1.08907	29.965	29.968	0.87555	29.951
5.8672	0.21489	29.961	0.39851	0.2263	1.50331	30.395	30.393	1.2811	30.369	1.1603	30.251	30.259	0.94302	30.236	1.08925	29.959	29.963	0.87574	29.943
5.8711	0.215	29.96	0.39852	0.22662	1.5036	30.372	30.378	1.2815	30.336	1.16041	30.228	30.234	0.94324	30.209	1.08948	29.956	29.964	0.87596	29.94
5.875	0.21505	29.964	0.39853	0.22471	1.50396	30.339	30.355	1.282	30.299	1.1605	30.194	30.203	0.94351	30.172	1.08977	29.962	29.971	0.87618	29.945
5.8789	0.21505	29.971	0.39855	0.2212	1.50433	30.313	30.339	1.2825	30.282	1.16055	30.151	30.163	0.94382	30.127	1.09011	29.974	29.982	0.87641	29.956
5.8828	0.21502	29.979	0.39856	0.21977	1.50456	30.298	30.33	1.2828	30.282	1.16061	30.107	30.119	0.94413	30.084	1.09046	29.985	29.991	0.87665	29.967
5.8867	0.21501	29.987	0.39857	0.22066	1.50466	30.291	30.318	1.2829	30.284	1.16069	30.071	30.085	0.94441	30.05	1.09082	29.998	29.999	0.8769	29.978
5.8906	0.21507	29.995	0.3986	0.22205	1.5047	30.283	30.299	1.283	30.274	1.16082	30.045	30.063	0.94469	30.023	1.09121	30.014	30.016	0.87716	29.997
5.8945	0.21518	30.004	0.39865	0.22372	1.50477	30.262	30.271	1.2832	30.241	1.16104	30.026	30.048	0.94499	30.003	1.09157	30.037	30.042	0.87734	30.026
5.8984	0.21529	30.013	0.39868	0.22604	1.50489	30.22	30.231	1.2835	30.189	1.16133	30.019	30.039	0.94529	29.999	1.09189	30.064	30.069	0.87745	30.055
5.9023	0.21533	30.019	0.39867	0.22675	1.50501	30.163	30.18	1.284	30.127	1.16164	30.025	30.039	0.94554	30.009	1.0922	30.088	30.09	0.87757	30.076
5.9063	0.21534	30.024	0.39864	0.22291	1.50513	30.103	30.123	1.2845	30.068	1.16196	30.039	30.047	0.94574	30.021	1.09255	30.106	30.108	0.87777	30.088
